,city,district,neighborhood,square_meter,gold_gr,type,total_gold
2626,İstanbul,Büyükçekmece,Murat Çeşme Mah.,400.0,4.855082352694177,3,1942.032941077671
2628,İstanbul,Başakşehir,Şamlar Mah.,206.0,7.89858582700181,3,1627.1086803623728
2631,İstanbul,Silivri,Gümüşyaka Mah.,306.0,2.821625320679004,3,863.4173481277752
2632,İstanbul,Arnavutköy,Çilingir Mah.,2098.0,0.9381680788706446,2,1968.2766294706123
2634,İstanbul,Ümraniye,İnkılap Mah.,180.0,12.75734852434656,3,2296.322734382381
2635,İstanbul,Beykoz,Örnekköy Mah.,1500.0,3.6741163750118098,3,5511.174562517715
2636,İstanbul,Silivri,Fener Mah.,3498.0,0.5176713833942148,2,1810.8144991129636
2637,İstanbul,Büyükçekmece,Yenimahalle Mah.,2700.0,2.9159653769935,3,7873.10651788245
2639,İstanbul,Şile,Çengilli Mah.,4300.0,0.2868496173181977,2,1233.4533544682504
2640,İstanbul,Arnavutköy,İmrahor Mah.,90.0,2.478570570444475,1,223.0713513400028
2641,İstanbul,Arnavutköy,Sazlıbosna Mah.,338.0,1.863457163995846,3,629.848521430596
2642,İstanbul,Silivri,İsmetpaşa Mah.,202.0,0.5846366226150334,2,118.09659776823672
2643,İstanbul,Ümraniye,Kazım Karabekir Mah.,570.0,11.510389646026972,3,6560.922098235375
2644,İstanbul,Silivri,Büyük Çavuşlu Mah.,3400.0,0.2701556158096919,2,918.5290937529523
2646,İstanbul,Büyükçekmece,Pınartepe Mah.,502.0,7.841739559643874,3,3936.5532589412246
2648,İstanbul,Büyükçekmece,Karaağaç Mah.,690.0,1.7115448951918368,1,1180.965977682367
2650,İstanbul,Arnavutköy,Haraççı Mah.,13.0,3.0079304388832946,3,39.10309570548283
2651,İstanbul,Silivri,Gümüşyaka Mah.,300.0,3.4991584523922,3,1049.74753571766
2652,İstanbul,Arnavutköy,Dursunköy Mah.,267.0,0.9141060002035802,2,244.06630205435596
2653,İstanbul,Arnavutköy,Karlıbayır Mah.,400.0,9.841383147353062,3,3936.5532589412246
2654,İstanbul,Çatalca,Kabakça Mah.,400.0,0.7217014308058912,2,288.6805723223565
2657,İstanbul,Çatalca,Kızılcaali Mah.,3750.0,0.262436883929415,2,984.1383147353064
2658,İstanbul,Sarıyer,Tarabya Mah.,599.0,7.448125253422462,3,4461.427026800055
2659,İstanbul,Silivri,Büyük Kılıçlı Mah.,2212.0,0.290673763845871,2,642.9703656270667
2660,İstanbul,Silivri,İsmetpaşa Mah.,496.0,0.031746397249526,2,15.7462130357649
2663,İstanbul,Silivri,Akören Mah.,900.0,0.2915965376993499,2,262.43688392941493
2664,İstanbul,Arnavutköy,Haraççı Mah.,360.0,1.858927927833356,2,669.2140540200081
2665,İstanbul,Arnavutköy,Yassıören Mah.,1500.0,1.180965977682367,3,1771.448966523551
2668,İstanbul,Arnavutköy,Haraççı Mah.,174.0,1.883814184068042,3,327.7836680278393
2670,İstanbul,Şile,Yeniköy Mah.,1640.0,2.400337353012942,3,3936.5532589412246
2672,İstanbul,Büyükçekmece,Celaliye Mah.,363.0,2.0966032049457395,2,761.0669633953034
2673,İstanbul,Çatalca,Nakkaş Mah.,850.0,0.6792484054643682,2,577.3611446447129
2674,İstanbul,Çatalca,Fatih Mah.,4110.0,0.7343124489509179,2,3018.0241651882725
2676,İstanbul,Çatalca,Kabakça Mah.,400.0,1.4434028616117824,2,577.361144644713
2677,İstanbul,Arnavutköy,Taşoluk Mah.,155.0,12.021302425153849,1,1863.3018758988464
2678,İstanbul,Pendik,Çınardere Mah.,347.0,9.302517787699722,3,3227.973672331804
2679,İstanbul,Şile,Karabeyli Mah.,350.0,0.7123286849512692,2,249.31503973294423
2680,İstanbul,Arnavutköy,Haraççı Mah.,186.0,1.834236285528169,3,341.16794910823944
2681,İstanbul,Arnavutköy,İmrahor Mah.,330.0,1.7893423904278294,3,590.4829888411837
2682,İstanbul,Silivri,İsmetpaşa Mah.,206.0,0.5095861823872135,2,104.974753571766
2684,İstanbul,Çatalca,İzzettin Mah.,791.0,1.0616915658332844,2,839.7980285741279
2685,İstanbul,Çatalca,Yazlık Mah.,220.0,0.596447463475943,2,131.21844196470747
2688,İstanbul,Arnavutköy,Haraççı Mah.,466.0,1.5487155167508395,2,721.7014308058912
2689,İstanbul,Kağıthane,Çeliktepe Mah.,500.0,0.52487376785883,3,262.436883929415
2690,İstanbul,Arnavutköy,İmrahor Mah.,85.0,3.859365940138456,3,328.04610491176874
2691,İstanbul,Başakşehir,Şamlar Mah.,112.0,1.04974753571766,2,117.57172400037793
2692,İstanbul,Beykoz,Örnekköy Mah.,803.0,9.804615837960707,3,7873.106517882449
2693,İstanbul,Arnavutköy,Mustafa Kemal Paşa Mah.,255.0,6.843942267178861,3,1745.2052781306097
2694,İstanbul,Şile,Çelebi Mah.,2420.0,0.5042692191205701,2,1220.3315102717795
2695,İstanbul,Şile,Yeniköy Mah.,1765.0,1.4868945265122662,0,2624.36883929415
2696,İstanbul,Beylikdüzü,Yakuplu Mah.,330.0,11.531317627201568,3,3805.334816976517
2697,İstanbul,Arnavutköy,Baklalı Mah.,125.0,1.3646717964329578,3,170.58397455411972
2698,İstanbul,Çatalca,Aydınlar Mah.,1409.0,1.6204406601745285,3,2283.2008901859103
2700,İstanbul,Silivri,Balaban Mah.,300.0,0.8310501324431474,2,249.31503973294423
2701,İstanbul,Çatalca,Örcünlü Mah.,4012.0,0.65412982036245,2,2624.368839294149
2703,İstanbul,Silivri,Akören Mah.,4553.0,0.259381941067948,2,1180.965977682367
2704,İstanbul,Arnavutköy,Mavigöl Mah.,394.0,10.657335387996548,3,4198.99014287064
2705,İstanbul,Şile,Akçakese Mah.,216.0,2.976714655680865,3,642.9703656270667
2706,İstanbul,Çatalca,Yazlık Mah.,2844.0,0.8074271217940862,2,2296.322734382381
2709,İstanbul,Çatalca,Başak Mah.,1350.0,0.7581509980183099,0,1023.5038473247184
2710,İstanbul,Adalar,Kınalıada Mah.,655.0,8.013339967310381,3,5248.7376785883
2711,İstanbul,Arnavutköy,İmrahor Mah.,70.0,4.498918010218542,3,314.924260715298
2713,İstanbul,Silivri,Çeltik Mah.,1000.0,0.3936553258941224,2,393.6553258941224
2714,İstanbul,Arnavutköy,Dursunköy Mah.,600.0,0.9403988340804036,3,564.2393004482423
2715,İstanbul,Üsküdar,Çengelköy Mah.,453.0,10.427955652824435,3,4723.86391072947
2716,İstanbul,Arnavutköy,Hadımköy Mah.,250.0,3.621628998225927,1,905.4072495564816
2718,İstanbul,Arnavutköy,Mareşal Fevzi Çakmak Mah.,1313.0,4.996894210384901,3,6560.922098235375
2719,İstanbul,Arnavutköy,Haraççı Mah.,453.0,7.24163587001697,3,3280.4610491176877
2720,İstanbul,Şile,Geredeli Mah.,250.0,0.7348232750023619,2,183.70581875059048
2722,İstanbul,Eyüpsultan,Silahtarağa Mah.,195.0,13.45830173997,3,2624.36883929415
2723,İstanbul,Büyükçekmece,Bahçelievler Mah.,3992.0,2.95833160742076,3,11809.659776823675
2724,İstanbul,Silivri,Fener Mah.,386.0,1.0878212805364351,2,419.899014287064
2726,İstanbul,Arnavutköy,Balaban Mah.,344.0,0.6293907826795563,2,216.51042924176733
2727,İstanbul,Silivri,Akören Mah.,222.0,0.531966656613679,2,118.09659776823676
2729,İstanbul,Silivri,Fevzipaşa Mah.,514.0,2.935821172362133,3,1509.0120825941362
2730,İstanbul,Büyükçekmece,Kumburgaz Mah.,467.0,7.867486884393597,3,3674.11637501181
2732,İstanbul,Arnavutköy,Dursunköy Mah.,771.0,3.7442356980850384,3,2886.8057232235647
2733,İstanbul,Sancaktepe,Osmangazi Mah.,210.0,7.185771821876839,3,1509.012082594136
2734,İstanbul,Silivri,Gümüşyaka Mah.,300.0,3.4991584523922,3,1049.74753571766
2735,İstanbul,Arnavutköy,Haraççı Mah.,230.0,0.9984011888619048,2,229.6322734382381
2736,İstanbul,Küçükçekmece,Kartaltepe Mah.,240.0,13.121844196470748,3,3149.2426071529794
2737,İstanbul,Başakşehir,Altınşehir Mah.,300.0,8.57293820836089,3,2571.881462508267
2738,İstanbul,Arnavutköy,Sazlıbosna Mah.,72.0,2.6243688392941498,3,188.9545564291788
2740,İstanbul,Başakşehir,Şahintepe Mah.,149.0,4.896473404857542,1,729.5745373237737
2741,İstanbul,Çatalca,Kestanelik Mah.,752.0,1.2912453065676004,2,971.0164705388356
2742,İstanbul,Beykoz,Tokatköy Mah.,1500.0,2.09949507143532,0,3149.24260715298
2743,İstanbul,Sultanbeyli,Mehmet Akif Mah.,217.0,5.744586168961849,3,1246.5751986647213
2744,İstanbul,Büyükçekmece,Güzelce Mah.,136.0,7.718731880276911,3,1049.74753571766
2746,İstanbul,Büyükçekmece,Mimar Sinan Merkez Mah.,375.0,12.072096660753088,3,4527.036247782408
2747,İstanbul,Silivri,Mimar Sinan Mah.,300.0,3.1492426071529795,3,944.772782145894
2748,İstanbul,Pendik,Orhangazi Mah.,195.0,5.5179037133877,3,1075.9912241106017
2751,İstanbul,Çatalca,Kalfa Mah.,250.0,0.9972601589317768,0,249.31503973294423
2752,İstanbul,Arnavutköy,Hadımköy Mah.,2000.0,3.280461049117687,3,6560.922098235375
2753,İstanbul,Çatalca,Kabakça Mah.,400.0,1.4434028616117824,2,577.361144644713
2754,İstanbul,Arnavutköy,İmrahor Mah.,70.0,4.498918010218542,3,314.924260715298
2755,İstanbul,Çatalca,Çiftlikköy Mah.,217.0,0.7014442058942889,2,152.2133926790607
2756,İstanbul,Arnavutköy,Nenehatun Mah.,250.0,6.823358982164789,1,1705.839745541197
2758,İstanbul,Arnavutköy,Adnan Menderes Mah.,279.0,2.633775179219935,3,734.8232750023618
2761,İstanbul,Çatalca,Hisarbeyli Mah.,505.0,0.7743187268412443,2,391.0309570548283
2762,İstanbul,Beylikdüzü,Gürpınar Mah.,375.0,2.029511902387476,2,761.0669633953033
2763,İstanbul,Silivri,Ortaköy Mah.,2129.0,2.8351565666399927,3,6036.048330376544
2764,İstanbul,Beykoz,Örnekköy Mah.,3250.0,3.8356159958914495,3,12465.75198664721
2765,İstanbul,Şile,Teke Mah.,374.0,2.385789853903772,3,892.2854053600107
2766,İstanbul,Tuzla,Orta Mah.,3142.0,3.132203420545214,1,9841.383147353064
2768,İstanbul,Çatalca,Fatih Mah.,2358.0,0.5843060392830486,2,1377.7936406294286
2770,İstanbul,Silivri,Akören Mah.,884.0,0.4601551697857389,2,406.7771700905933
2771,İstanbul,Arnavutköy,Hacımaşlı Mah.,800.0,2.7555872812588573,1,2204.469825007086
2773,İstanbul,Çatalca,Yazlık Mah.,991.0,0.5958455992342923,2,590.4829888411837
2774,İstanbul,Pendik,Ramazanoğlu Mah.,183.0,8.604487997685737,3,1574.62130357649
2775,İstanbul,Pendik,Kurtdoğmuş Mah.,1011.0,0.9085352064816542,2,918.5290937529523
2776,İstanbul,Beykoz,Çengeldere Mah.,685.0,4.520810555280433,3,3096.755230367097
2777,İstanbul,Arnavutköy,Baklalı Mah.,301.0,1.5868276702708812,2,477.63512875153526
2779,İstanbul,Arnavutköy,Boyalık Mah.,887.0,0.7396755465879791,2,656.0922098235375
2782,İstanbul,Çatalca,Akalan Mah.,996.0,0.7509489148582658,2,747.9451191988327
2783,İstanbul,Arnavutköy,Yavuz Selim Mah.,249.0,5.5122285259069885,3,1372.5449029508402
2784,İstanbul,Arnavutköy,Arnavutköy Merkez Mah.,243.0,8.639897413314074,3,2099.49507143532
2785,İstanbul,Silivri,Fevzipaşa Mah.,2589.0,0.2838251351882433,2,734.8232750023619
2786,İstanbul,Arnavutköy,Tayakadın Mah.,296.0,2.127866626454716,3,629.848521430596
2788,İstanbul,Silivri,Balaban Mah.,250.0,0.8345492908955396,2,208.6373227238849
2789,İstanbul,Arnavutköy,Sazlıbosna Mah.,300.0,1.7495792261960998,3,524.87376785883
2792,İstanbul,Avcılar,Tahtakale Mah.,560.0,6.092284805504276,3,3411.679491082394
2793,İstanbul,Silivri,Balaban Mah.,177.0,2.9653885189764404,3,524.87376785883
2794,İstanbul,Silivri,Akören Mah.,900.0,0.728991344248375,2,656.0922098235375
2795,İstanbul,Silivri,Çeltik Mah.,385.0,0.3749098341848785,2,144.34028616117826
2796,İstanbul,Çatalca,Başak Mah.,1555.0,0.5063091008284533,0,787.3106517882449
2797,İstanbul,Şile,Geredeli Mah.,450.0,0.7581509980183099,2,341.16794910823944
2798,İstanbul,Arnavutköy,Hadımköy Mah.,558.0,4.468011464748105,3,2493.1503973294425
2799,İstanbul,Başakşehir,Altınşehir Mah.,265.0,9.408114706903556,3,2493.150397329442
2802,İstanbul,Arnavutköy,Boyalık Mah.,690.0,1.064961268119365,2,734.8232750023618
2807,İstanbul,Arnavutköy,Haraççı Mah.,165.0,1.5110002408057226,2,249.31503973294423
2808,İstanbul,Beylikdüzü,Gürpınar Mah.,785.0,5.6164836305913015,2,4408.939650014172
2810,İstanbul,Beylikdüzü,Kavaklı Mah.,606.0,9.527411627800545,3,5773.611446447129
2814,İstanbul,Sultanbeyli,Abdurrahmangazi Mah.,263.0,5.488223808409819,3,1443.4028616117823
2816,İstanbul,Üsküdar,Çengelköy Mah.,500.0,12.072096660753088,3,6036.048330376544
2817,İstanbul,Silivri,Çayırdere Mah.,480.0,0.3007089295024546,2,144.34028616117823
2819,İstanbul,Silivri,İsmetpaşa Mah.,343.0,0.753645278922664,2,258.5003306704737
2820,İstanbul,Tuzla,Tepeören Mah.,1040.0,0.8958182095667531,2,931.6509379494232
2821,İstanbul,Arnavutköy,Bolluca Mah.,366.0,9.142268497541096,3,3346.070270100041
2823,İstanbul,Beykoz,Yavuz Selim Mah.,3000.0,0.8747896130980499,3,2624.36883929415
2825,İstanbul,Çatalca,Gökçeali Mah.,3890.0,0.7085795866094204,2,2756.374591910645
2827,İstanbul,Sarıyer,Büyükdere Mah.,1100.0,9.543159415615088,1,10497.475357176598
2828,İstanbul,Sarıyer,Uskumruköy Mah.,119.0,7.167393888828561,3,852.9198727705988
2829,İstanbul,Çatalca,Atatürk Mah.,506.0,1.0372999364799012,2,524.87376785883
2830,İstanbul,Çatalca,Dağyenice Mah.,250.0,0.7873106517882449,2,196.8276629470612
2831,İstanbul,Silivri,Fener Mah.,1094.0,0.6596905217604123,2,721.701430805891
2832,İstanbul,Arnavutköy,Dursunköy Mah.,205.0,1.478607809455972,2,303.11460093847427
2833,İstanbul,Arnavutköy,Atatürk Mah.,107.0,5.150630432259546,3,551.1174562517714
2834,İstanbul,Silivri,Akören Mah.,997.0,0.500130470878524,3,498.63007946588846
2836,İstanbul,Beykoz,Çengeldere Mah.,1819.0,5.987427533298912,3,10891.130683070722
2837,İstanbul,Silivri,Sancaktepe Mah.,3020.0,1.3121844196470749,3,3962.7969473341664
2839,İstanbul,Şile,Çelebi Mah.,345.0,1.977785212221678,3,682.335898216479
2840,İstanbul,Şile,Şuayipli Mah.,250.0,1.01825510964613,2,254.56377741153253
2842,İstanbul,Tuzla,Aydınlı Mah.,720.0,2.679043190112778,3,1928.9110968812
2844,İstanbul,Silivri,İsmetpaşa Mah.,246.0,0.4267266405356341,2,104.974753571766
2846,İstanbul,Çatalca,Karacaköy Merkez Mah.,500.0,0.3779091128583575,2,188.9545564291788
2847,İstanbul,Çatalca,İnceğiz Mah.,2200.0,0.8946711952139147,2,1968.2766294706123
2850,İstanbul,Silivri,Bekirli Mah.,778.0,0.3710547202086844,1,288.68057232235645
2851,İstanbul,Beykoz,Çengeldere Mah.,1001.0,4.784688443268554,3,4789.473131711823
2853,İstanbul,Silivri,Büyük Çavuşlu Mah.,400.0,1.968276629470612,3,787.3106517882449
2856,İstanbul,Tuzla,Orhanlı Mah.,4000.0,2.7555872812588573,1,11022.34912503543
2858,İstanbul,Silivri,Büyük Sinekli Mah.,555.0,0.5437881378717607,2,301.8024165188272
2859,İstanbul,Sultangazi,Yayla Mah.,139.0,2.0296377713965548,2,282.1196502241212
2862,İstanbul,Silivri,Yeni Mah.,1174.0,0.6147371642298902,2,721.7014308058912
2865,İstanbul,Silivri,Alipaşa Mah.,215.0,1.0375411690232683,1,223.07135134000276
2866,İstanbul,Çatalca,Örcünlü Mah.,509.0,0.7733896382988653,2,393.6553258941224
2867,İstanbul,Beykoz,Riva Mah.,678.0,3.4836754503904643,3,2361.9319553647347
2868,İstanbul,Arnavutköy,Boğazköy İstiklal Mah.,168.0,5.467435081862812,3,918.5290937529523
2870,İstanbul,Şile,Akçakese Mah.,180.0,2.041175763895449,3,367.4116375011809
2871,İstanbul,Büyükçekmece,Atatürk Mah.,1187.0,2.210925728133234,1,2624.368839294149
2874,İstanbul,Arnavutköy,Haraççı Mah.,127.0,1.6944743686781123,3,215.19824482212027
2875,İstanbul,Eyüpsultan,Pirinççi Mah.,270.0,1.3121844196470749,2,354.2897933047102
2876,İstanbul,Tuzla,Akfırat Mah.,150.0,1.5746213035764898,2,236.19319553647347
2878,İstanbul,Çatalca,Yazlık Mah.,1561.0,0.5211751058175441,0,813.5543401811864
2879,İstanbul,Silivri,Çayırdere Mah.,352.0,0.4846135640742037,1,170.58397455411972
2880,İstanbul,Arnavutköy,Mustafa Kemal Paşa Mah.,203.0,6.463962658359974,3,1312.1844196470747
2881,İstanbul,Silivri,Büyük Kılıçlı Mah.,444.0,0.2364296251616351,2,104.974753571766
2883,İstanbul,Büyükçekmece,Atatürk Mah.,1304.0,10.062763954348734,3,13121.844196470747
2884,İstanbul,Silivri,Kurfallı Mah.,250.0,0.52487376785883,3,131.2184419647075
2885,İstanbul,Arnavutköy,Haraççı Mah.,242.0,2.331567357224141,3,564.2393004482423
2887,İstanbul,Silivri,Gümüşyaka Mah.,305.0,2.882503479224721,3,879.1635611635401
2888,İstanbul,Avcılar,Firuzköy Mah.,323.0,5.890611171790274,3,1902.6674084882584
2890,İstanbul,Çatalca,Gökçeali Mah.,200.0,1.3777936406294289,0,275.5587281258857
2891,İstanbul,Sultangazi,Yayla Mah.,140.0,4.592645468764762,3,642.9703656270667
2893,İstanbul,Çatalca,İzzettin Mah.,517.0,1.1421334406986143,2,590.4829888411836
2894,İstanbul,Silivri,Fevzipaşa Mah.,238.0,0.3308027948690104,3,78.73106517882448
2896,İstanbul,Silivri,Balaban Mah.,298.0,0.7705780987860339,3,229.6322734382381
2898,İstanbul,Silivri,Yeni Mah.,262.0,0.7762923093331932,2,203.3885850452966
2900,İstanbul,Arnavutköy,Yassıören Mah.,450.0,1.2538651121072049,2,564.2393004482421
2901,İstanbul,Silivri,Yeni Mah.,1000.0,4.19899014287064,3,4198.99014287064
2902,İstanbul,Silivri,Sancaktepe Mah.,205.0,1.024143937285522,2,209.949507143532
2903,İstanbul,Silivri,Ortaköy Mah.,1000.0,2.9392931000094475,3,2939.293100009448
2905,İstanbul,Silivri,Semizkumlar Mah.,421.0,3.4285103601229983,3,1443.4028616117823
2907,İstanbul,Çatalca,Kestanelik Mah.,1518.0,0.7873106517882449,2,1195.1375694145556
2908,İstanbul,Silivri,İsmetpaşa Mah.,230.0,0.513463468557551,2,118.09659776823672
2909,İstanbul,Silivri,Cumhuriyet Mah.,500.0,4.19899014287064,3,2099.49507143532
2913,İstanbul,Sultanbeyli,Mehmet Akif Mah.,210.0,5.93607237459391,3,1246.575198664721
2914,İstanbul,Beykoz,Mahmutşevketpaşa Mah.,470.0,3.62944626710893,3,1705.839745541197
2915,İstanbul,Şile,Karabeyli Mah.,300.0,0.6123527291686349,2,183.70581875059048
2917,İstanbul,Silivri,Fener Mah.,2419.0,0.2603755772759801,2,629.848521430596
2918,İstanbul,Şile,Bucaklı Mah.,1015.0,1.6159906645899935,1,1640.2305245588434
2919,İstanbul,Sultanbeyli,Orhangazi Mah.,790.0,13.121844196470748,3,10366.25691521189
2924,İstanbul,Çatalca,Kabakça Mah.,977.0,1.4370904084159366,2,1404.0373290223702
2925,İstanbul,Çatalca,Subaşı Mah.,2471.0,1.9117215340871996,2,4723.863910729469
2926,İstanbul,Silivri,İsmetpaşa Mah.,2464.0,0.3461525457672884,2,852.9198727705985
2927,İstanbul,Beykoz,Çengeldere Mah.,1095.0,5.991709678753766,3,6560.922098235374
2929,İstanbul,Silivri,Büyük Kılıçlı Mah.,4400.0,0.3280461049117687,2,1443.4028616117823
2932,İstanbul,Silivri,Balaban Mah.,202.0,0.4157415983040237,2,83.97980285741279
2933,İstanbul,Çatalca,Oklalı Mah.,281.0,1.540999496382686,2,433.0208584835347
2934,İstanbul,Üsküdar,Kirazlıtepe Mah.,50.0,5.2487376785883,2,262.436883929415
2935,İstanbul,Silivri,İsmetpaşa Mah.,135.0,0.4276749219590466,2,57.73611446447129
2936,İstanbul,Çatalca,İhsaniye Mah.,1416.0,0.7784144862313156,1,1102.2349125035428
2937,İstanbul,Şile,Ağaçdere Mah.,1000.0,1.6271086803623729,3,1627.108680362373
2938,İstanbul,Silivri,Büyük Sinekli Mah.,249.0,0.895868880883545,2,223.0713513400027
2940,İstanbul,Üsküdar,Kirazlıtepe Mah.,200.0,6.560922098235374,2,1312.184419647075
2942,İstanbul,Arnavutköy,Fatih Mah.,136.0,2.4101740296164653,3,327.78366802783927
2943,İstanbul,Sultanbeyli,Yavuz Selim Mah.,181.0,4.204789853012726,3,761.0669633953034
2946,İstanbul,Çatalca,Örencik Mah.,2000.0,0.4592645468764762,2,918.5290937529523
2947,İstanbul,Beykoz,Alibahadır Mah.,1180.0,1.6124300071934394,0,1902.6674084882584
2948,İstanbul,Silivri,Fener Mah.,262.0,1.0016674959137977,1,262.436883929415
2950,İstanbul,Şile,Göksu Mah.,435.0,0.5128077042298913,2,223.0713513400027
2952,İstanbul,Arnavutköy,Fatih Mah.,488.0,4.571134248770548,3,2230.7135134000278
2953,İstanbul,Ataşehir,Ferhatpaşa Mah.,531.0,10.477706100383422,3,5563.661939303597
2954,İstanbul,Çatalca,Örencik Mah.,500.0,0.4828838664301235,2,241.44193321506177
2955,İstanbul,Üsküdar,Yavuztürk Mah.,100.0,6.560922098235374,2,656.0922098235375
2956,İstanbul,Arnavutköy,Fatih Mah.,1692.0,5.118449863871568,3,8660.417169670693
2957,İstanbul,Beykoz,Çengeldere Mah.,1837.0,4.142988369054455,3,7610.669633953034
2961,İstanbul,Çatalca,Başak Mah.,500.0,0.9080316183957758,2,454.0158091978879
2963,İstanbul,Çatalca,Dağyenice Mah.,2506.0,0.7225915798535368,2,1810.8144991129636
2964,İstanbul,Arnavutköy,Dursunköy Mah.,200.0,1.180965977682367,2,236.19319553647347
2965,İstanbul,Sancaktepe,Yunus Emre Mah.,190.0,8.839979248148714,3,1679.5960571482556
2967,İstanbul,Çatalca,Yalıköy Mah.,637.0,3.5019050445840305,2,2230.7135134000278
2968,İstanbul,Beykoz,Baklacı Mah.,497.0,9.76877736960599,3,4855.082352694177
2969,İstanbul,Çatalca,Çiftlikköy Mah.,265.0,1.0200376998011222,2,270.3099904472974
2970,İstanbul,Beykoz,Yavuz Selim Mah.,1540.0,4.6011661468144185,3,7085.795866094204
2972,İstanbul,Şile,İsaköy Mah.,883.0,1.0699578506748515,2,944.772782145894
2973,İstanbul,Beykoz,Çengeldere Mah.,747.0,4.215853557099035,3,3149.2426071529794
2974,İstanbul,Şile,Sahilköy Mah.,3995.0,2.561962070900422,1,10235.038473247185
2975,İstanbul,Tuzla,Orta Mah.,128.0,4.305605126966964,3,551.1174562517714
2976,İstanbul,Çekmeköy,Aydınlar Mah.,167.0,8.643130907854985,3,1443.4028616117826
2977,İstanbul,Çatalca,Kestanelik Mah.,1352.0,0.7873106517882449,2,1064.4440012177072
2978,İstanbul,Şile,Çavuş Mah.,767.0,4.875783045624724,3,3739.725595994163
2979,İstanbul,Arnavutköy,Hadımköy Mah.,294.0,4.909533542897218,3,1443.4028616117823
2980,İstanbul,Şile,Bozgoca Mah.,298.0,2.333750813466274,3,695.4577424129496
2981,İstanbul,Beykoz,Çengeldere Mah.,3183.0,3.7102292732716537,1,11809.659776823672
2983,İstanbul,Arnavutköy,Haraççı Mah.,215.0,1.1705905659921347,3,251.67697168830895
2985,İstanbul,Arnavutköy,Fatih Mah.,150.0,2.816822554175721,3,422.52338312635817
2986,İstanbul,Arnavutköy,Haraççı Mah.,80.0,1.4434028616117824,2,115.4722289289426
2987,İstanbul,Arnavutköy,Yeniköy Mah.,216.0,2.600069127819204,3,561.6149316089479
2988,İstanbul,Beykoz,Çengeldere Mah.,2606.0,3.9778422544942025,3,10366.256915211892
